article_id,slug,wp_url,new_url,status
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-011A-1024x679.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/1ffd02e0-b065-4a48-aaaf-975035dbfd3c,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-011B-1024x631.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/8b6a34f8-c178-4148-8c92-17e8b33d2798,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-012A-1024x676.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/051b8b41-211b-483e-945b-cebcd3e59860,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-012B-1024x651.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/e87f1b1d-235c-4ce2-85bd-b8139bc57ac1,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-013A-1024x655.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/58cbbad0-6804-477d-ae3d-116d19080c62,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-013B-1024x653.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/ab1d0f73-a787-46af-af3a-bedffab2fb03,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-014A-1024x709.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/6215142a-551b-411f-b0f1-d67e1e9b714c,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-014B-1024x697.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/05cb54e6-c8ba-416e-9212-ade4214f6e01,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-015A-1024x664.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/8ca219b0-56f2-45b1-901b-2e259ba41531,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-015B-1024x793.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/afc4c8cb-e629-451e-988b-4a65c9219b90,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-016A-1024x660.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/dd766f5b-38b7-454a-8dca-936a7a66d021,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-016B-1024x725.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/591feb7e-26d6-46c4-ad06-c8b8ad58295f,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-017A-1024x713.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/6a6f347c-efef-4444-8415-a4188e3aca96,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-017B-1024x713.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/b45a3b56-97e6-4242-9e11-04163add90cc,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-018B-1024x666.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/85c0e725-c7ed-4cc6-b87d-0a01b147b0f5,uploaded
31793793-fa14-4869-ae39-7a8212b9d9f5,luigi-monza-una-storia-illustrata,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel061-018A-1024x801.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/5c94d594-ba83-42a7-a912-c6f8d53164a5,uploaded
363e59fb-3d7c-410b-b97d-b000151c387b,vita-fede-e-luce-n58-1997,http://www.ombreeluci.it/wp-content/uploads/2019/02/oel058-026-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/cb87d11f-647a-44b3-a06d-33b2edb244de,uploaded
46346575-dfe1-4c92-bd3b-10fd5f318303,il-chicco,https://www.ombreeluci.it/wp-content/uploads/2019/07/oel064-013a.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/73842c57-544b-4c20-b2c4-660fe3c2072f,uploaded
46346575-dfe1-4c92-bd3b-10fd5f318303,il-chicco,https://www.ombreeluci.it/wp-content/uploads/2019/07/oel064-013b-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/b43f040f-d681-4a51-a411-62012177e840,uploaded
46346575-dfe1-4c92-bd3b-10fd5f318303,il-chicco,https://www.ombreeluci.it/wp-content/uploads/2019/07/oel064-014a.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/e459efdc-8e73-4f6e-8d12-ec49a1609de2,uploaded
46346575-dfe1-4c92-bd3b-10fd5f318303,il-chicco,https://www.ombreeluci.it/wp-content/uploads/2019/07/oel064-014b.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/2f11227d-5e2b-426d-b66f-14cd09d1dc7a,uploaded
46346575-dfe1-4c92-bd3b-10fd5f318303,il-chicco,https://www.ombreeluci.it/wp-content/uploads/2019/07/oel064-014c-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/9a3261ac-2cca-4f03-a948-dfc4fd1237b0,uploaded
46346575-dfe1-4c92-bd3b-10fd5f318303,il-chicco,https://www.ombreeluci.it/wp-content/uploads/2019/07/oel064-015b.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/8da028d2-bbae-463e-8520-5e8e6b92d5a3,uploaded
46346575-dfe1-4c92-bd3b-10fd5f318303,il-chicco,https://www.ombreeluci.it/wp-content/uploads/2019/07/oel064-016a-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/ef9ce1a3-64a9-4158-8aa2-76de87f98527,uploaded
46346575-dfe1-4c92-bd3b-10fd5f318303,il-chicco,https://www.ombreeluci.it/wp-content/uploads/2019/07/oel064-016b-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/8a3cb52c-f83f-43f5-b80b-80371f2a04a8,uploaded
4a7a3e34-1b4e-4a9d-8a1a-de9da3a32034,una-cooperativa-sul-mare,https://www.ombreeluci.it/wp-content/uploads/2020/10/008b-Piccola-Opera-Caritas-Cooperativa-Sociale-Ombre-e-Luci-n.74-2001-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/fd23f9b3-65d9-46c0-81ef-03278148c45f,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-01.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/2ae24ad5-8b33-47d2-8b84-b13d5d1cf3ec,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-02.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/5f4784cc-0a3c-4753-8ab8-91ae6e487d87,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-03.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/4913d1ba-ebda-4016-b949-e783eedca5fb,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-04.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/48504f38-79e1-4dfd-a1ac-5614d8cda32f,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-05.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/80fe47f4-cc35-4cf6-806f-faf05097b290,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-06.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/6bbe2e11-5f86-42ac-9ff9-a76b5d986c3b,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-07.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/ed134d6a-67ad-4818-9074-1af9e615a50d,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-08.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/6f40df83-6c6b-4c80-b9f3-df8c05f85246,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-09.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/4e1a7ad4-7568-41d2-bb81-8be5ee4a2d49,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-10.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/790cd4f9-3927-4241-bfe1-d43cb49d5751,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-11.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/b568134d-52bd-41cf-b073-68b725babf60,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-12.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/add562a1-d690-4581-9702-d1a2315f5bc8,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-13.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/0ac462d3-302c-421a-9c77-fbf421c01e29,uploaded
4b87b105-6440-4cf8-a60e-4a82e602f641,maria-teresa-di-calcutta-dedicato-ai-bambini,https://www.ombreeluci.it/wp-content/uploads/2019/06/oel063-madreteresa-14.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/49319f99-43f0-45be-9412-91817032ab06,uploaded
4ecbfd2a-737e-405a-a644-2cc4dac8d47d,lhai-chiamata-per-portare-frutto,http://www.ombreeluci.it/wp-content/uploads/2018/04/oel030-019-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/51ba09c9-5b60-497a-864e-e036aaa1771a,uploaded
61d356ad-5888-4ce3-b426-64330895fc4d,corrispondenze-e-zoomate-dalla-russia,https://www.ombreeluci.it/wp-content/uploads/2020/05/Olga_tablet-248x300.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/fea7b621-de45-4ce4-9ec2-17391286c054,uploaded
720baf37-ed28-42c9-b9c5-aa82f848bcb6,egle-bottega-e-sono-rimasta-la-mia-vita-per-il-centro,http://www.ombreeluci.it/wp-content/uploads/2017/10/oel_n2_EgleBottega2-1024x1024.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/11f8b1d9-fa59-4cf7-9850-59a5492fde81,uploaded
7c1ffbdd-7047-4659-9ac4-8b21b7bc5b3f,due-fratelli-e-la-brigata-inglese,https://www.ombreeluci.it/wp-content/uploads/2020/05/Creature-Discomforts.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/ca2af851-52db-49ae-9853-2f13d70a4083,uploaded
7c1ffbdd-7047-4659-9ac4-8b21b7bc5b3f,due-fratelli-e-la-brigata-inglese,https://www.ombreeluci.it/wp-content/uploads/2020/05/Disabled-Disney-princess-small.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/1a917020-9ed4-4e47-9169-9ddcb898901d,uploaded
7f68191d-1003-4a81-9ea5-fb31c84edf36,un-laboratorio-chiamato-lalveare,http://www.ombreeluci.it/wp-content/uploads/2018/06/oel041-019.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/e95f98fe-9647-4853-8249-8591f4c3328c,uploaded
82360036-a043-4b8f-bb86-62a5f453a629,la-prima-comunione-di-flaminia-ci-ha-fatto-crescere,http://www.ombreeluci.it/wp-content/uploads/2018/06/oel039-009.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/b13b3b68-99c2-4da1-9be3-6b9f45442fd5,uploaded
8623bfb0-6da7-4718-aeb9-efca56b18a4a,sensuability,https://www.ombreeluci.it/wp-content/uploads/2020/01/Sensuability-lilly-vagabondo-small.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/a98181c8-7a92-4f34-947e-a56eb9ed60e1,uploaded
8a95de0d-4a05-43c2-9fd6-798e75ef4a0e,sordo-cecita-conoscere-per-prevenire,http://www.ombreeluci.it/wp-content/uploads/2019/02/oel058-010-1024x1024.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/7bb4102f-2f2a-47bc-9106-394c255d9ebd,uploaded
8c76e31c-82e8-437d-bf95-1b9bbd1366ea,io-sono-una-come-voi-una-mamma,http://www.ombreeluci.it/wp-content/uploads/1990/12/oel032-015.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/11fe0edb-5d8e-429e-bed2-20d99d419d49,uploaded
8c93f90f-13cc-4b64-a216-b1d5ed15019b,roberta,http://www.ombreeluci.it/wp-content/uploads/2018/06/oel038-014A.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/aff75ef5-f008-425e-954c-641f69050061,uploaded
8c93f90f-13cc-4b64-a216-b1d5ed15019b,roberta,http://www.ombreeluci.it/wp-content/uploads/2018/06/oel038-014.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/2272e591-92e5-4797-b364-8d2a9ca7b719,uploaded
8f4b037e-45a2-48c2-b1f9-7546b12eb2e2,a-tavolaaaa,http://www.ombreeluci.it/wp-content/uploads/2019/09/oel066-022-1024x683.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/51445a90-c308-4480-af9e-28bd04981e48,uploaded
8f4b037e-45a2-48c2-b1f9-7546b12eb2e2,a-tavolaaaa,http://www.ombreeluci.it/wp-content/uploads/2019/09/oel066-023-1024x683.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/a52bd8e8-4101-4c11-8a1f-735ff1253ed3,uploaded
8f4b037e-45a2-48c2-b1f9-7546b12eb2e2,a-tavolaaaa,http://www.ombreeluci.it/wp-content/uploads/2019/09/oel066-024-1024x682.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/bd64abb1-f20e-4cd0-80b4-33b7a435a06c,uploaded
9c962c25-47d1-4f19-80d0-fde0cf1c05fa,la-lezione-di-un-clown-miloud-oukili,https://www.ombreeluci.it/wp-content/uploads/2020/09/oel-76-06b-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/f5c2acf5-800c-4f6b-bad5-fe2e09c5e9be,uploaded
a6455965-a0e9-4a57-88a1-a618d7824de8,vita-fede-e-luci-n-45,http://www.ombreeluci.it/wp-content/uploads/2018/08/oel45-026A.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/404cfcc3-c67a-4093-82df-a9408c5e59a3,uploaded
b049aedc-7c41-4a2a-a7b1-1a1553e2e7bf,lelia,http://www.ombreeluci.it/wp-content/uploads/2018/06/oel038-007.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/51a2518a-507d-4fbb-a0a0-2d124bbae3c8,uploaded
b0eb072f-5508-4f67-90b2-43dc2900a26f,siamo-venuti-ad-assisi-per,http://www.ombreeluci.it/wp-content/uploads/2018/01/oel14-siamo-venuti-ad-asissi-perche-01.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/0ca04494-7b3f-4121-9c66-b1654e981edb,uploaded
b0eb072f-5508-4f67-90b2-43dc2900a26f,siamo-venuti-ad-assisi-per,http://www.ombreeluci.it/wp-content/uploads/2018/01/oel14-siamo-venuti-ad-asissi-perche-02-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/352d89ae-93f2-42d3-a2f8-d66024360d47,uploaded
b0eb072f-5508-4f67-90b2-43dc2900a26f,siamo-venuti-ad-assisi-per,http://www.ombreeluci.it/wp-content/uploads/2018/01/oel14-siamo-venuti-ad-asissi-perche-03-1024x602.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/a31c6983-9a1c-4dd5-8d7a-731e0d5931cd,uploaded
b0eb072f-5508-4f67-90b2-43dc2900a26f,siamo-venuti-ad-assisi-per,http://www.ombreeluci.it/wp-content/uploads/2018/01/oel14-siamo-venuti-ad-asissi-perche-04-1024x573.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/69c76362-cacc-464c-ae25-fe982bb98087,uploaded
b0eb072f-5508-4f67-90b2-43dc2900a26f,siamo-venuti-ad-assisi-per,http://www.ombreeluci.it/wp-content/uploads/2018/01/oel14-siamo-venuti-ad-asissi-perche-05-1024x591.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/90c5aa4c-cdea-4d13-a69a-76e93adabbcd,uploaded
b2a3e60c-79a2-4f5f-beb5-67b6edb1af04,noi-quattro-la-comunita-il-roveto,https://www.ombreeluci.it/wp-content/uploads/2020/09/oel-76-16b-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/16ec36cb-2396-4af5-b972-8b547ebc1fef,uploaded
b6013643-d2a5-42f9-b2d6-8297bafb1838,come-essere-amici,http://www.ombreeluci.it/wp-content/uploads/2018/06/oel038-022.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/80873a37-e2cb-4840-95ce-4f70099d62f1,uploaded
b9768b2a-8472-442f-bba7-fc1656ee4934,la-locanda-dei-girasoli,https://www.ombreeluci.it/wp-content/uploads/2020/09/locanda-il-girasole-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/e2ee2388-06b0-426d-a3cc-412fc29016d4,uploaded
bf7247e6-8e33-417f-8e68-68a1e8a7cefb,centro-di-solidarieta-don-lorenzo-milani,https://www.ombreeluci.it/wp-content/uploads/2020/09/oel-76-23-1024x576.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/1ce59d10-2d1d-4ffb-aba4-efadcef112ff,uploaded
bf7247e6-8e33-417f-8e68-68a1e8a7cefb,centro-di-solidarieta-don-lorenzo-milani,https://www.ombreeluci.it/wp-content/uploads/2020/09/oel-76-20b.jpg,https://pub-2251dc2142e3492a961f629f2af543d0.r2.dev/corpo/d76f677c-f3e6-41fe-b1b0-c40f221f1e42,uploaded
