job_id,it_id,it_slug,en_id,en_slug,source_hash,status,error,input_tokens,output_tokens,cost_usd,timestamp
batch-20260418-v3,1e6bde7e-707c-49b7-908f-456a389e08e9,indice-articoli-per-argomenti,,,314ead60c13dce04,error,Quality gate fallito: HTML: tag count: 473 orig vs 303 trad,,,,2026-04-18T21:10:39.688123
batch-20260418-v3,6649785e-e572-45c3-b2c5-ef7687258430,la-tenerezza-di-dio-2,1edad5a7-fcb2-4b83-a61d-3799b34e212d,gods-tenderness,6d63b526798a000a,ok,,2174,963,0.005591,2026-04-18T21:15:35.793478
batch-20260418-v3,67795839-857e-4b41-852a-50a5e86bc563,la-comunita-luogo-del-perdono-e-della-festa,a9201257-b60b-4a3f-b417-a8f0c4ef369b,community-a-place-of-forgiveness-and-celebration,daa1e3d0032dac7c,ok,,1556,450,0.003045,2026-04-18T21:15:44.213032
batch-20260418-v3,64b894ee-60d3-4fa5-9f0f-b7e25dd06de2,dialogo-aperto-n-32,,,47c4c631b93e4683,error,Quality gate fallito: HTML: tag count: 7 orig vs 38 trad,,,,2026-04-18T21:14:53.279497
batch-20260418-v3,696406c5-1e11-44f9-8c67-f303b6809d14,teresa,22d8c1f1-21e5-4590-8921-49522ba96489,teresa-6964,633deddc62c814e7,ok,,2496,1152,0.006605,2026-04-18T21:16:46.305898
batch-20260418-v3,6a219cd6-7b51-4d57-b73e-76eff8cc36ee,a-good-and-perfect-gift,28086e0f-c641-40b2-9a46-226eaca5470b,a-good-and-perfect-gift-6a21,c29a2797738340dc,ok,,1270,287,0.002164,2026-04-18T21:16:59.832213
batch-20260418-v3,6a5ae212-0470-4beb-a429-6f56b8a6e6ed,alessia,4202c7b2-81fc-47e9-9bd9-75384f821722,alessia-6a5a,6673206172742616,ok,,2591,1164,0.006729,2026-04-18T21:17:05.686578
batch-20260418-v3,68d1d9a4-f559-416c-a727-02da77c92d14,la-storia-della-reliquia-di-giovanni-paolo-ii,,,a84d6d48e99ea82e,error,Quality gate fallito: HTML: tag count: 28 orig vs 22 trad,,,,2026-04-18T21:15:48.407244
batch-20260418-v3,6b04a8d2-d383-4032-824b-abb5c8446933,wonder-giusy,89976dcd-a99f-4d45-ab12-4fcc49c0d922,wonder-giusy-6b04,7e48f0ecb0895d51,ok,,1765,754,0.004428,2026-04-18T21:17:19.294538
batch-20260418-v3,700c6f67-1a53-4f50-9509-cc8390ceb32c,il-mio-piede-sinistro,ced21686-e27e-4370-9e59-819536d04c13,my-left-foot-700c,3030938cdc4e0f79,ok,,1893,718,0.004386,2026-04-18T21:17:36.707213
batch-20260418-v3,6ff1665d-7f46-4881-ab0b-4aac4f991da6,saverio,865bf9b9-839b-4a8d-96be-d65bf205ea71,saverio-6ff1,c304b9e41c736e8b,ok,,2924,1551,0.008543,2026-04-18T21:17:28.301002
batch-20260418-v3,70266ce1-8c16-4155-b052-4af5f5ad9b41,tikitaka,6d23e793-70ce-4cb3-81c5-537c518bdc89,tikitaka-7026,02b131a286c47742,ok,,2449,1165,0.006619,2026-04-18T21:17:42.687289
batch-20260418-v3,74d9cfac-e365-4771-8c79-3cdf3180af4e,gli-amici-che-non-ti-aspetti,,the-friends-you-never-expected-74d9,f6cc375494371ecc,error,HTTP Error 400: Bad Request,2446,1121,0.006441,2026-04-18T21:17:46.928952
batch-20260418-v3,7502744d-5d93-4257-bc37-0806487f91eb,spiegare-la-disabilita-agli-studenti-del-liceo,8e8d02c9-4c44-4ae1-b0a1-3728c5556f90,explaining-disability-to-high-school-students,1bf2123298b68aed,ok,,2214,863,0.005223,2026-04-18T21:17:58.788354
batch-20260418-v3,752e7118-6b2c-4e9a-bd75-d9455b0e7a0e,per-vivere-bene-con-le-persone-anziane,919a7d74-1b3c-4c9e-be2d-e2a54b210d3c,living-well-with-elderly-people,2d0d424aa40922f9,ok,,2213,900,0.00537,2026-04-18T21:18:07.233852
batch-20260418-v3,752f2dd6-8cf9-43c7-851a-90ea5fac798b,se-la-scuola-dellinclusione-mi-ha-insegnato-il-pensiero-critico,c90c21e6-1dc9-441e-bdf2-4420e0baf88b,what-inclusive-schooling-taught-me-about-critical-thinking,7306d2af085e134e,ok,,1531,420,0.002905,2026-04-18T21:18:16.855472
batch-20260418-v3,75316db0-2b7d-4de5-a268-1171018f832a,giovani-eroi,f8e20946-f011-44a2-9023-2a0a90b141f3,young-heroes,6b0d09060c5ef7d1,ok,,2065,909,0.005288,2026-04-18T21:18:21.276088
batch-20260418-v3,7552fcb8-056a-4373-bed9-08aabcbc4121,ho-deciso-di-prestare-la-mia-voce,df9eee31-646b-409f-9944-c771cdebff6d,ive-decided-to-lend-my-voice,21409f4a9c77d8da,ok,,1921,764,0.004593,2026-04-18T21:18:29.718523
batch-20260418-v3,7568bd57-94f8-4d9e-83bc-cb3ac02f5966,card-martini-alla-comunita-fede-luce,be834b09-c96f-4e1e-9fe5-baea1f3b9496,cardinal-martini-addresses-the-fede-e-luce-communities,6d4c5d14f1c24717,ok,,2354,1107,0.006311,2026-04-18T21:18:37.012993
batch-20260418-v3,75787ec2-bb87-4a4d-85a0-75020d1e483a,vacanze-si-perche-no,876284be-7172-49c2-af48-85139a2a9a52,holidays-why-not,b11f642b299236f0,ok,,2330,1015,0.005924,2026-04-18T21:18:47.231391
batch-20260418-v3,758524ac-a2da-4c0e-8d21-adcc3e72655e,vita-fede-luce-n-15,8661a8b3-5571-4526-882a-6f20c0d80202,fede-e-luce-life-n15,deb344c6e35e5baa,ok,,4842,2936,0.015618,2026-04-18T21:18:58.890653
batch-20260418-v3,758738e7-fe46-4c4f-8214-1353d2440adf,tempi-nuovi-campi,e3beb6b4-f670-4f28-884a-b4373a5a101a,new-times-for-summer-camp,e79d75b82885c20d,ok,,1678,565,0.003602,2026-04-18T21:19:41.720359
batch-20260418-v3,7588ca6e-bd3e-42ae-a1e0-53cecf716e9b,una-scuola-su-misura,394e3540-acce-425d-9dac-e33118fb484b,a-school-made-to-measure,e10d9ff8bcc82bdd,ok,,3630,1929,0.01062,2026-04-18T21:19:47.977546
batch-20260418-v3,75917fad-1b73-4f35-b49e-c9cfc954aaaa,pizza-suppli-e-bibita-a-7-euro,b0dba851-e03e-41e7-a601-1d5cd98a6637,pizza-suppli-and-a-drink-for-7-euros,dc049e44ba919df5,ok,,1793,658,0.004066,2026-04-18T21:20:13.210061
batch-20260418-v3,759a28e5-5a89-40d7-bb8c-4cd1c80e61a7,elena-e-il-mistero,8edd56c1-7a70-4d10-80d9-081586f2da21,elena-and-the-mystery,1184b8e1f3a91a13,ok,,1502,442,0.00297,2026-04-18T21:20:19.202811
batch-20260418-v3,759fc91d-4c81-4a3b-9d81-eca82e6390ac,grazie-san-francesco-venuto-camminare-con-noi,05c24f71-c7fc-4e4d-8b01-28a88fedf674,thank-you-saint-francis-for-walking-with-us,7da12d744baf2da5,ok,,1863,708,0.004322,2026-04-18T21:20:24.612577
batch-20260418-v3,75ba2cf9-1783-4dc2-ba9f-4c708c740e60,rosa,4cb01fb6-5542-4d1c-ad9d-8cdee29b6161,rosa-75ba,6b3b3f3c8ccfb4e9,ok,,1731,577,0.003693,2026-04-18T21:20:30.802015
batch-20260418-v3,75bfb01f-9358-45db-8e8d-f30e58e94775,non-possiamo-restare-dei-peter-pan-a-vita,c0f72678-93b7-45fb-ab4a-afa19d5dcc23,we-cannot-remain-peter-pans-forever,992491b741ab8890,ok,,1907,760,0.004566,2026-04-18T21:20:35.719190
batch-20260418-v3,75c16576-9aac-48a4-ba6f-6bbbd5641c78,la-scuola-elementare-di-gianluca-e-vera-socializzazione,46e28cf1-5ebb-4464-a5ce-5eda4b01e0fa,gianlucas-elementary-school-is-it-real-integration,6b9499d2aa315681,ok,,2070,822,0.004944,2026-04-18T21:20:42.318380
batch-20260418-v3,75e228fa-1052-4d00-b0f5-79652681c625,il-calcio-sociale-come-palestra-di-vita,145a0cbc-b469-4d64-9c68-68bbdb83027e,social-football-as-a-training-ground-for-life,29a7854db9c3c45d,ok,,3447,1831,0.010082,2026-04-18T21:20:50.273250
batch-20260418-v3,75e48847-ab27-4587-bcad-221e4d767717,alla-fine-qualcosa-ci-inventeremo-che-ne-sara-di-mio-figlio-autistico-quando-non-saro-piu-al-suo-fianco-recensione,81a4a07b-d65c-4cae-bd6b-1425ec54597c,in-the-end-well-figure-out-something-what-will-become-of-my-autistic-son-when-im-no-longer-by-his-sidea-review,be5e62ea5f0842ae,ok,,1491,438,0.002945,2026-04-18T21:21:14.259015
batch-20260418-v3,75e68114-8aa3-4f31-9c32-1c84987c7927,perche-proprio-a-roma-il-pellegrinaggio-del-1975,8a441271-223a-4cbc-b5fb-f2ab29ae8cb0,why-the-1975-pilgrimage-to-rome,cb79536ceebe1a75,ok,,1751,676,0.004105,2026-04-18T21:21:19.256375
batch-20260418-v3,76059b3a-c3fb-4aa6-86a3-56c3a5e99524,vite-straordinarie,cd41f870-0480-4f7b-98ff-dc765d7aacf7,extraordinary-lives,0a4b13db545b52ce,ok,,1721,590,0.003737,2026-04-18T21:21:24.392139
batch-20260418-v3,760d7de3-fae7-4b07-ab2d-e942d7202e27,risultato-dellinchiesta-aiutaci-migliorare-ombre-luci,bad7eb5e-94e0-4a75-83f7-d019c8327af5,help-us-improve-ombre-e-luci,4597ca0724227480,ok,,2520,1423,0.007708,2026-04-18T21:21:29.578081
batch-20260418-v3,76277c1a-7a24-40a1-b7a0-98236958b873,blessings-tutto-diventa-benedizione-estratto-dal-libro,9b9c5d19-e63a-4628-b1e2-67a736904436,blessingsall-becomes-blessingexcerpt-from-the-book,50daf0e7c51f2b42,ok,,1793,661,0.004078,2026-04-18T21:21:39.470932
batch-20260418-v3,76449755-dff3-4129-b3e4-004784eb90dd,di-gol-e-di-companatico,c490c8ae-26d7-4ad2-b5c0-b700deb9e4dc,goals-and-broken-bread,71eade104623bcae,ok,,1820,710,0.004296,2026-04-18T21:21:44.358287
batch-20260418-v3,765bf120-78e2-45bf-98ae-a9e4ed108493,per-tutte-le-sabine-del-mondo,f4d05713-b6b4-4c0b-982f-d5982f18765a,for-all-the-sabinas-of-the-world,347354570bad4b89,ok,,1647,555,0.003538,2026-04-18T21:21:50.989388
batch-20260418-v3,7663a046-aea0-4d1b-9ff0-bcd3b00b3b5d,gli-errori-di-mamma-e-papa-guida-pratica-per-non-sbagliare-piu,cb9a0549-fd37-40a9-ab5d-c7a32429bfc7,mistakes-parents-make-a-practical-guide-to-doing-better,15eb40c86d2ed69d,ok,,1346,309,0.002313,2026-04-18T21:21:55.405746
batch-20260418-v3,767943e0-83ae-4230-bb41-3ec86adaaaec,sapersi-meravigliare,a84168c0-875c-4dfc-bd6c-fbb15351a54b,the-gift-of-wonder,888de780db709b52,ok,,2260,1028,0.00592,2026-04-18T21:21:58.819152
batch-20260418-v3,769ab90d-c53f-4d49-91b4-00cc2ba494d9,vita-delle-province-n-152,207f398d-f7d6-474c-897b-852b028c7561,life-in-the-provinces-no-152,849eed3a509f4196,ok,,2181,971,0.005629,2026-04-18T21:22:09.698984
batch-20260418-v3,769dc8c5-24b2-4950-9134-94aaaed1f407,il-tempo-libero-e-davvero-libero,0411de8d-e84b-41b4-a94a-484b7db67c61,is-free-time-really-free,83baf9e0997a67da,ok,,1594,500,0.003275,2026-04-18T21:22:18.179246
batch-20260418-v3,76a625e5-9627-4c67-871b-545f7700be6f,dialogo-aperto-n-153,fc3b0adc-3835-4382-8e83-6a3e617bbb61,open-dialogue-no-153,5ec3fc5a4604545f,ok,,1981,823,0.004877,2026-04-18T21:22:22.943421
batch-20260418-v3,76a779fa-9742-4c52-9e15-e2c0f6d2f024,in-preparazione-del-pellegrinaggio-internazionale-a-lourdes-pasqua-12-16-aprile-2001,4363a6ae-c74e-47a1-b847-4c05f5649d43,in-preparation-for-the-international-pilgrimage-to-lourdes-easter-1216-april-2001,e0964e29552266c5,ok,,1209,237,0.001915,2026-04-18T21:22:29.459738
batch-20260418-v3,76ac2032-852c-4f8b-b3ea-f11c3c864792,merry-christmas,e1a13da0-08bc-44eb-b420-b52bff080545,merry-christmas-76ac,28df22d0093ae08c,ok,,1923,722,0.004426,2026-04-18T21:22:31.908338
batch-20260418-v3,76bf49f9-2b41-4cc5-b11c-0e8f19f35c4d,il-dono-e-la-citta-recensione,a6466ef0-38ce-4baa-afb9-0980fe274b49,the-gift-and-the-city-review,02c1f15d71eef405,ok,,1292,294,0.00221,2026-04-18T21:22:37.552933
batch-20260418-v3,76e4f985-cad7-4ac1-ae01-9b02d2aefb2d,teresa-venti-anni-cambiamenti-disabilita,b150459d-4180-4b30-b6e3-1139190fc999,teresa-twenty-years-of-changing-approaches-to-disability,c0ff18460d375910,ok,,1721,624,0.003873,2026-04-18T21:22:40.513247
batch-20260418-v3,76ebf835-3c18-46d5-82cf-5969954a7ddf,il-teatro-e-gioco-e-nel-gioco-non-si-smette-mai-di-crescere,588dbf90-a876-4b61-be8a-e59c032f4095,theater-is-play-and-in-play-we-never-stop-growing,cb6adb56f2a93119,ok,,2233,945,0.005566,2026-04-18T21:22:46.318687
batch-20260418-v3,74eb0674-50c2-4aa1-99f3-364fc952b904,isolamento-infranto,074c0fbc-f2a9-488e-9f26-c7e2d2c35f15,isolation-broken,cd4b5d2ac6966174,ok,,1733,548,0.003578,2026-04-18T21:17:53.656147
batch-20260418-v3,77143d91-1857-4703-b8dd-054abce0dd20,viola-e-mimosa-desaparecida,16b2d088-e66f-46b2-90ed-1f35c3363eac,viola-and-mimosa-the-disappeared,3b9f8f67b3a4bd10,ok,,1748,690,0.004158,2026-04-18T21:23:07.298906
batch-20260418-v3,7716e918-9be2-4271-9598-ff6e5fb5f31d,oltre-la-cronaca-vicini-al-quotidiano,320f6376-10bc-4a60-a846-f99cdcbe0946,beyond-the-headlines-close-to-daily-life,20a879e98552564f,ok,,3021,1493,0.008389,2026-04-18T21:23:13.217670
batch-20260418-v3,77120232-0532-4536-b3cc-27593b727717,messe-le-basi-e-tempo-di-ricostruire,0d83e346-8a58-4032-a5b2-7d32fc727afd,foundations-laid-now-its-time-to-rebuild,ca494c3fe503392b,ok,,4460,2598,0.01396,2026-04-18T21:22:57.210304
batch-20260418-v3,77355c68-68bd-4cbe-b577-a966fe30d10d,special-olympics-a-montecatini,d5077b17-a7b8-40a9-b863-2bcdce3a5e88,special-olympics-national-games-come-to-montecatini-june-49,f78bf528c05fa083,ok,,2607,1145,0.006666,2026-04-18T21:23:29.899664
batch-20260418-v3,773a6b77-2b0f-47ff-a6bf-337f918f969f,il-pittore-che-aveva-capito-tutto,b28b3cc4-6f91-4a92-8122-db74c82777f6,the-painter-who-understood-everything,25c1bf90c49e6a9a,ok,,2159,938,0.005479,2026-04-18T21:23:38.554426
batch-20260418-v3,7768221b-ce1f-408e-a7b7-048153907976,solo-un-trattino,c32b8991-e4f4-4bb5-a295-acda20688803,just-a-dash,8a667b35d11d93fe,ok,,1590,510,0.003312,2026-04-18T21:23:42.169017
batch-20260418-v3,77bf8029-f819-448a-8797-7557199d46ea,puo-un-gesto-essere-cosi-significativo,4279683b-5ed2-44a1-b772-48d8edf23299,can-a-gesture-be-so-meaningful,e246e4b61367f71e,ok,,1812,700,0.00425,2026-04-18T21:23:46.880384
batch-20260418-v3,77c04fbd-425b-4846-8923-3cc061109ea6,la-nuova-legge-sul-dopo-di-noi-cosa-dice,bfcbf0ab-de59-4776-a2ff-31caa95c26fa,the-new-after-us-law-what-does-it-say,59de361fdedee5d3,ok,,2836,1243,0.007241,2026-04-18T21:23:52.144142
batch-20260418-v3,77a2cae7-654c-4178-85c3-4498cc2bd223,tecniche-di-recupero-per-i-disabili-gravi-la-socializzazione,64ecab94-f780-4cf1-a06f-4340cfdb58df,recovery-techniques-for-severely-disabled-children-socialization,8949f364c5598842,ok,,3526,1823,0.010113,2026-04-18T21:23:46.878295
batch-20260418-v3,77c75e2b-9342-43a1-ba52-18806da87487,schizzo-estemporanea-realta-recensione,ed575cca-16b9-46dc-b831-58bb87f018a6,sketch-impromptu-reality-review,fe7e43e3e7455f86,ok,,1280,268,0.002096,2026-04-18T21:24:08.578151
batch-20260418-v3,77c1c5b6-e063-4ea0-a359-b361408be0f5,paola-e-venuta-ad-abitare-con-noi-comunita-nicodemo,e06babb3-01fb-43bc-b70b-cf1910af8ef0,paola-has-come-to-live-with-us-nicodemo-community,e311f656581636d0,ok,,3934,2314,0.012403,2026-04-18T21:24:06.902874
batch-20260418-v3,77d00171-f953-456f-bc3d-659861294180,bicocas-got-talent,198ee84e-2e74-476f-9fb1-aba191dc1f80,bicocas-got-talent-77d0,be640620b38c8c1f,ok,,1608,559,0.003522,2026-04-18T21:24:37.634614
batch-20260418-v3,77e5900e-b7c5-4f3a-9af2-71d76094c971,bloccati-nel-sogno,6951eb14-e834-4629-a3d8-3d8ecbb07b37,trapped-in-the-dream,9e316b9ce81ebba9,ok,,4568,2512,0.013702,2026-04-18T21:24:43.929117
batch-20260418-v3,781c4a9c-f4b7-4ca2-9ad8-bf076301dfcf,andrea-a-scuola,64eaadd7-148e-4ce6-af77-316ebc1621b3,andrea-at-school,d7bb053eb92471a0,ok,,3297,1627,0.009146,2026-04-18T21:25:19.197967
batch-20260418-v3,781d22b0-9b86-4452-bf4c-b77aaa75d5da,dialogo-aperto-n-111,0f1c780c-d787-4c2c-aa47-6defb7e27fab,open-dialogue-no-111,40ae792bca6d9f4e,ok,,2640,1242,0.00708,2026-04-18T21:25:39.573518
batch-20260418-v3,783eabb0-7ff4-4574-aef3-52b362adbfb0,il-ragazzo-che-amava-shakespeare-recensione,9df37fa8-f639-45d2-9944-b9d27ba3a7ca,the-boy-who-loved-shakespeare-review,6426f22403551282,ok,,1914,744,0.004507,2026-04-18T21:25:53.499939
batch-20260418-v3,784defec-962f-42b7-815e-a341cdf6744d,psicopatologia-e-vita-spirituale-sofferenza-e-maturita-umana,c8a8a904-afcf-4a4c-8459-0c7f6adc758d,psychopathology-and-spiritual-life-suffering-and-human-maturity,e1c8dcb90972511e,ok,,1722,610,0.003818,2026-04-18T21:26:00.713732
batch-20260418-v3,787b6eeb-7599-4bc8-ac8d-84dcbb62ef6c,ziguli-recensione,d93c5f8b-8d7e-4133-83ee-8f37f11ed7e7,ziguli-a-review,ac77b4a251eb803e,ok,,1693,606,0.003778,2026-04-18T21:26:05.935439
batch-20260418-v3,788fb02b-77b1-48fc-8c13-885bd1f7d1eb,cinquantanni-di-pellegrinaggi,91b69321-9431-4fdf-925b-5d928d1065ec,fifty-years-of-pilgrimage,d64236f88060d962,ok,,1683,543,0.003518,2026-04-18T21:26:10.817280
batch-20260418-v3,78977391-49ff-4e02-ab00-faf329277e57,recensione-quo-vadis-aida,ed050290-2961-44c7-aa9a-6b0e0e3fc0cf,lost-in-translation,4db4252c56425b8f,ok,,1594,491,0.003239,2026-04-18T21:26:17.130426
batch-20260418-v3,78a30b98-2849-41cd-81db-c7f00ae77170,serate-impossibili-e-una-possibilissima,60649b95-2393-41c1-8348-ea3e58b6a925,impossible-evenings-and-a-very-possible-one,755bf3becce8f862,ok,,3571,1982,0.010785,2026-04-18T21:26:22.178224
batch-20260418-v3,78a7de35-8193-4269-a49c-78db2b843339,mettersi-in-gioco-la-solidarieta-secondo-silvia-tamberi,65584d95-4b6e-4f04-9f45-209c4feec2b9,putting-ourselves-on-the-line-solidarity-according-to-silvia-tamberi,807cbe9c270ea372,ok,,2006,797,0.004793,2026-04-18T21:26:47.294430
batch-20260418-v3,78ad5926-76db-4eb7-bc03-d77a4dd7901e,il-figlio-terminale-recensione,a01e5e3e-f72c-4632-8a1a-577c54d8041e,the-terminal-childa-review,3541243335718a1e,ok,,1293,308,0.002266,2026-04-18T21:26:54.721321
batch-20260418-v3,78b5768e-5a2d-45df-8d67-9bcf93bebfdb,un-figlio-sorpresa,648fb8b7-3fbc-4f43-9bb3-8e3ae3fe0176,a-surprise-son,7b22ff7c7e7914c7,ok,,1538,491,0.003194,2026-04-18T21:26:57.456915
batch-20260418-v3,78f4fdbb-5d02-477c-a595-d69f3f61eaa0,sanremo-fin-dove-lho-visto-1,5d7f2a54-ff07-4035-a5df-dce55100944e,sanremo-as-far-as-i-could-see-1,46aa8089d155df26,ok,,2224,990,0.005739,2026-04-18T21:27:02.192588
batch-20260418-v3,77cf28d6-0e09-4582-a5fa-5b916e3aacdb,lamniocentesi-di-stato-e-la-grande-colpa-di-noi-madri-selvagge-recensione,364488d8-8e42-4f92-a300-601ea187058d,state-amniocentesis-and-the-great-guilt-of-us-wild-mothers-review,aedf07bd04140672,ok,,4422,2576,0.013842,2026-04-18T21:24:12.040892
batch-20260418-v3,7902c0b6-337d-4ee1-a645-0f8c109fba77,dialogo-aperto-n-37,ac899d4c-c229-4d99-9047-826c848e9b81,open-dialogue-no-37,906e1e7c5b9b2163,ok,,5173,3132,0.016666,2026-04-18T21:27:13.534711
batch-20260418-v3,7919e055-0dff-4948-b458-0bd4f57adc15,la-loro-vita-nei-film,4fb61e5d-b236-4633-8994-1ff0882609d7,their-lives-on-screen,7ff402665110a26f,ok,,1649,518,0.003391,2026-04-18T21:28:00.948709
batch-20260418-v3,793d3ea3-5c9a-497c-8df3-e3a15b27479a,con-gli-occhi-di-un-bambino,697841c3-e9c8-4eed-afbb-7c659743f666,through-the-eyes-of-a-child,a0f7efe5d9d70c58,ok,,1379,361,0.002547,2026-04-18T21:28:06.286034
batch-20260418-v3,790e02d9-e934-4032-a334-aaca3b743fe9,dialogo-aperto-n-54,490c0a1d-a3bb-4b9b-a0f9-71177c4a3d6c,open-dialogue-no-54,2333e4b9c8335d9f,ok,,4311,2549,0.013645,2026-04-18T21:27:33.627371
batch-20260418-v3,794dc47d-9d1c-4581-ad64-810ee7af10b9,acondroplasia-scheda-informativa,0e607550-763f-46ff-a4b0-632dc257119c,achondroplasia-information-sheet,910344c02c896374,ok,,2449,1141,0.006523,2026-04-18T21:28:11.151763
