job_id,it_id,it_slug,en_id,en_slug,source_hash,status,error,input_tokens,output_tokens,cost_usd,timestamp
retranslate-20260419-v6,02b6d565-e218-4374-a508-c0091b091d98,quel-regalo-immenso-chiamato-vaccino,073796d4-17b1-4fdb-9ed4-f27b2a8793b3,the-immense-gift-called-vaccine,7ed6126ace73f097,ok,,3440,957,0.00658,2026-04-18T23:28:39.107429
retranslate-20260419-v6,02bbc330-85fd-4ece-984b-6fd40292d3eb,la-cinquataseiesima-colonna-uno-strumento-concreto-di-autoformazione-per-chi-si-trova-in-una-relazione-daiuto,e567caad-c7e1-4209-9cf0-eb676f70f8f9,the-fifty-sixth-column-a-practical-tool-for-self-formation-in-the-work-of-care,bd443e226195457a,ok,,3076,755,0.005481,2026-04-18T23:28:46.723859
retranslate-20260419-v6,02cd4eca-7b7e-4d69-abe2-b33da28abe4e,tra-lacquario-e-loceano,9108d2a2-8077-47cf-bbbf-5f92f9213fb1,from-the-aquarium-to-the-ocean,c751919fef3df088,ok,,3207,918,0.006238,2026-04-18T23:28:50.268056
retranslate-20260419-v6,02f5e0bc-b6de-4889-86a8-5fadfda3c936,special-olympics-2018,81aedc05-aeb0-4335-9811-65e4c59a56ca,winter-special-olympics-2018-games-begin-march-18,12473d838fc581ab,ok,,3024,645,0.004999,2026-04-18T23:28:53.777209
retranslate-20260419-v6,0301bacd-e47f-4a32-9e33-28251c6d8699,dialogo-aperto-n-70,23e8ab4a-617c-4c9f-8bf0-44eaf39e3c45,open-forum-no-70,b57a57528d24a883,ok,,3090,793,0.005644,2026-04-18T23:28:59.283253
retranslate-20260419-v6,02fce70b-2ebc-458e-b68b-e44e7b1bbda3,ora-che-sono-sola-non-sono-piu-sola,7b4340e5-96b5-4992-9ae4-8a1fb6645e7e,now-that-i-am-alone-i-am-no-longer-alone,13f24fc7f8e92eeb,ok,,3253,905,0.006222,2026-04-18T23:28:59.277624
retranslate-20260419-v6,0301f938-3d8b-4014-8012-47e9fe8a911c,larte-di-costruire-giocattoli-creativi,b748a5a8-8d35-4121-85b7-6cd68ab12b10,the-art-of-making-toys-from-scraps,07cc12144b7d2e2e,ok,,2386,253,0.002921,2026-04-18T23:29:06.832436
retranslate-20260419-v6,0318f054-e431-4801-ae4d-41d9376c75d7,sara-e-le-sbiruline-di-emily-recensione,29151e8d-74dd-4de1-bb60-19786c827327,sara-and-emilys-little-sparksa-review,61ef4e78edf2ec3f,ok,,2406,312,0.003173,2026-04-18T23:29:07.360503
retranslate-20260419-v6,034f2701-46d4-426c-8265-0642903a8f64,la-tenerezza-di-dio,b02fb61f-8cde-441e-b97f-df5241be8c82,gods-tenderness,17ee3c4d5e3f215e,ok,,2548,426,0.003742,2026-04-18T23:29:10.359561
retranslate-20260419-v6,034a313a-c7f2-4e11-9b5d-42f3891571e0,dialogo-aperto-n-159,f3eaa6e8-532d-4d52-ab48-8b667a512216,open-dialogue-no-159,72c3748743fcbd01,ok,,3194,885,0.006095,2026-04-18T23:29:10.308915
retranslate-20260419-v6,037cc3cc-a34e-45fa-8223-1c2ae8470d92,citta-futura-un-esempio-di-finanziamento-dalla-banca-etica,fffcc828-f35f-48e2-9707-ea8cdc0e11af,citta-futurahow-an-ethical-bank-financed-a-towns-rebirth,1ab0b22392afbdab,ok,,2740,569,0.004468,2026-04-18T23:29:16.568079
retranslate-20260419-v6,0392d995-3177-443f-811d-ba2eb6a29b89,lemporio-del-cielo-e-della-terra-recensione,b847f008-4110-4512-8a4c-208ca2e2d830,the-emporium-of-heaven-and-earth-book-review,74a3e70bc8439204,ok,,2508,361,0.00345,2026-04-18T23:29:20.603881
retranslate-20260419-v6,04073c8d-6349-4e99-8119-57160053b74e,una-intuizione-spirituale-sconvolgente,4f8642e0-bd3b-45f1-a604-0b3d66f2eed0,a-spiritual-truth-that-shatters-everything,e1049c0b32766c3a,ok,,2693,499,0.00415,2026-04-18T23:29:22.236591
retranslate-20260419-v6,040a09ce-1e98-42c5-b281-5dfb0006be1e,per-te-ho-visitato-roma,6d30e177-e42b-4418-8604-d9ec27e2181a,i-walked-rome-for-you,08f6e3bcd96d0249,ok,,3207,930,0.006286,2026-04-18T23:29:24.009606
retranslate-20260419-v6,0432c9c5-8f69-4a0e-af29-1a506b3b8869,li-fece-uomo-e-donna,5cb24447-80f0-4772-8a2c-7852f9369b80,he-made-them-male-and-female,0e9804c60be1ec35,ok,,2753,483,0.004134,2026-04-18T23:29:27.502798
retranslate-20260419-v6,04736941-e7e4-4101-9043-3290341874bf,mamme-coraggiose,6283379a-462e-45ea-9df1-21671848bf31,brave-mothers,3f0e61d7c282a065,ok,,2738,575,0.00449,2026-04-18T23:29:33.635975
retranslate-20260419-v6,04674796-8ac6-4500-a16a-c08cd0161d31,la-quadriglia-istruzioni-per-luso,a268c51e-c13a-41c7-8db9-6709998802bd,how-to-organize-a-quadriglia-a-complete-guide,7691b5e75a953996,ok,,3600,1251,0.007884,2026-04-18T23:29:30.049445
retranslate-20260419-v6,04b94c87-854a-4041-bfcf-2686569b4ebe,io-non-sapevo,c54522a2-c2ff-4b48-8ccf-b6b55a236878,i-didnt-know,2f73e1e2ff5159f5,ok,,3142,814,0.00577,2026-04-18T23:29:42.078911
retranslate-20260419-v6,04a7b7f6-60ad-4027-8171-78b39bbe9988,la-lampada-dei-desideri,d4671d3e-6bd4-4de2-91f7-73ec96e0ee11,the-lamp-of-wishes,72191693441e9ab3,ok,,3647,1009,0.006954,2026-04-18T23:29:38.996843
retranslate-20260419-v6,04bdce7a-c04b-4a5c-a003-04518e838bfa,il-bambino-che-non-sentiva-dolore,ad0b2013-7f24-4ad1-95a0-b8b103e30522,the-boy-who-felt-no-pain,2fe6dde9f936144a,ok,,2988,560,0.00463,2026-04-18T23:29:50.931459
retranslate-20260419-v6,05094841-31ae-4dc3-82d0-b074be7368cb,angelo-un-compagno-di-viaggio,bf1578b0-0147-41dc-91f4-2d90b889f3f0,angelo-a-fellow-traveler,c807644ef82de22d,ok,,2803,614,0.004698,2026-04-18T23:29:52.292998
retranslate-20260419-v6,052e8bb1-bdc2-4d2c-9c49-464d42cc6ed5,un-orribile-meraviglioso-campeggio-di-fede-e-luce,6b45eca7-f6a3-45b6-8bdf-1e02f99c695e,a-perfectly-terrible-faith-and-light-camping-trip,1544bb7da6c9e4ce,ok,,3060,707,0.005276,2026-04-18T23:30:07.990826
retranslate-20260419-v6,0546dcca-0185-42d5-8ae7-0f269445c6e7,il-re-del-mercato-recensione,5ec22b2b-6363-4d78-81c9-c2a7b5663e36,the-market-kinga-review,bf93510ca8f8dec3,ok,,2993,723,0.005286,2026-04-18T23:30:15.813724
retranslate-20260419-v6,052c88ba-51ea-4459-95b1-8ebf9fd72ebd,unaltra-proposta-di-vacanze-con-persone-disabili-i-soggiorni-invernali,680d962d-e738-4ce3-8bd4-0839b47b9059,winter-retreats-holiday-time-with-disabled-participants,fd5946a7d44f1f33,ok,,3727,1177,0.00769,2026-04-18T23:30:07.980462
retranslate-20260419-v6,057ba2cf-96d3-46e2-8786-0e4a2ca368f1,recensione-i-disegni-segreti,f7030ed2-29e9-4b59-ac3e-a1d92460799a,the-young-artist-of-chartres,f7826fe81b0a96a2,ok,,2917,749,0.00533,2026-04-18T23:30:24.430748
retranslate-20260419-v6,05686c7b-75ce-4661-a8bd-a391af4cdd32,terapia-con-il-cavallo,32901a72-be30-4905-b19a-8dfb2e029d42,healing-with-horses,875e839d36cb9f42,ok,,3318,942,0.006422,2026-04-18T23:30:22.923524
retranslate-20260419-v6,05f832d9-7876-44ec-a47e-cedab29b12bb,unora-di-musica-con-suor-maria,a66124c8-918e-4d02-84ca-0a6eb23eefd6,an-hour-of-music-with-sister-maria,00a1bac8297a5b20,ok,,3130,712,0.005352,2026-04-18T23:30:32.203867
retranslate-20260419-v6,05ce6045-4e71-4ef0-b40f-af7717cbaf06,mamme-coraggio-e-oltre,0988042f-975b-41c9-8782-043b578531be,mothers-of-courage-and-beyond,3e3d94a154c67ec2,ok,,3341,987,0.006621,2026-04-18T23:30:30.833416
retranslate-20260419-v6,061f453d-4819-4a40-af83-1aa749e01d1b,vita-e-amore-si-erano-spenti,62268e54-cbbf-4394-8cbd-6521ef713f06,when-life-and-love-returned,5f9b0df325bbab6d,ok,,2532,402,0.003634,2026-04-18T23:30:40.348615
retranslate-20260419-v6,06439a39-b794-497b-92b8-c59662f4a576,la-strada-percorsa-finora,78500ca5-5a3c-4fb9-a140-7256c5b1844f,the-road-behind-us,7def68c4ad8a64a2,ok,,3270,899,0.006212,2026-04-18T23:30:42.056426
retranslate-20260419-v6,0674f90d-6555-43ea-ac9c-86e88d65f3b1,dialogo-aperto-n-16,c79d5e0a-013d-4d4c-9b2b-ecfa403f6c9b,open-dialogue-no-16,b6e24742909bfb7d,ok,,2794,596,0.004619,2026-04-18T23:30:52.685828
retranslate-20260419-v6,066e2e2e-8703-4bf3-b8ab-97692a13cc3d,un-cerchio-simbolo-incontro-unita,0e6c7cc3-a96d-472f-864e-f661479adf0e,the-circle-a-place-of-meeting-and-unity,0117cd76c4a9acec,ok,,3714,1084,0.007307,2026-04-18T23:30:44.889438
retranslate-20260419-v6,068dbdca-7efa-4372-90e6-43d08e31b0ee,storie-di-rinascita-e-solidarieta-in-le-cicogne-di-chernobyl,c24ceedf-3dca-4822-af6d-f5110266f730,rebirth-and-solidarity-the-storks-of-chernobyl,3b59203175a032f4,ok,,3368,944,0.00647,2026-04-18T23:30:57.711276
retranslate-20260419-v6,06af2aa8-c56f-48a4-85d5-e6c769491a1d,vittorio-zia-minni,4f377047-f4ec-4f43-a352-644bc4314a25,vittorio-and-aunt-minni,0ae80fa996ebca3a,ok,,2958,708,0.005198,2026-04-18T23:31:07.189787
retranslate-20260419-v6,06aa8bc7-2f67-4d59-8751-9ab8b64e337c,la-difficile-storia-di-enrico,e2302c35-515a-45e0-9504-435950c2499c,enricos-difficult-path,7a72bc322b2c725e,ok,,5475,2285,0.01352,2026-04-18T23:30:59.020548
retranslate-20260419-v6,06b2378f-9455-493f-91e0-737d3b5ee0b2,abitare-nellordinarieta,13b0dc07-16a6-43dc-9b6b-53d18efd4f7e,living-ordinary-lives,99ff9715c4806531,ok,,4401,1698,0.010313,2026-04-18T23:31:13.733357
retranslate-20260419-v6,06b30b53-01ed-496d-bde2-217a244760c0,la-legge-sullintegrazione,ce8bf15c-992c-4e50-9ca3-707ce5cfcb3f,the-law-on-integration,76bea9c4b1af981c,ok,,4235,1535,0.009528,2026-04-18T23:31:34.114537
retranslate-20260419-v6,06ba4ef9-aa9e-47cd-bdd0-881c7daaaa51,julia-jean-e-la-tirannia-della-normalita,078eb7a2-5765-4484-aa3e-b9ec9a8668a6,julia-jean-and-the-tyranny-of-normal,b056a733136f3b7c,ok,,4156,1544,0.009501,2026-04-18T23:31:37.582332
retranslate-20260419-v6,06c82c51-ce0d-42d8-8b20-2728b8c381ea,fai-bei-sogni-recensione,bb1c69b3-2785-430e-b26f-c664979250c8,sweet-dreamsa-review,32d8d70c5cc5c881,ok,,2484,366,0.003451,2026-04-18T23:31:57.356755
retranslate-20260419-v6,06dd85b6-9503-448c-8161-e5e4044c37a2,il-calore-dellamicizia,e772b1fc-167c-4e48-8a38-33a6e578d1d2,the-warmth-of-friendship,73318e42d288c17c,ok,,2610,446,0.003872,2026-04-18T23:32:01.478417
retranslate-20260419-v6,06bf782b-3e7e-4ba3-9e61-6d7c0ff0af98,il-dente-del-giudizio-e-il-servizio-civile-volontario,a17cbdd2-388a-4772-b6e0-9349edc00457,the-wisdom-tooth-and-voluntary-service,af713ed7d151118f,ok,,3815,1210,0.007892,2026-04-18T23:31:53.340867
retranslate-20260419-v6,06f87b56-2a7b-494a-85e3-52023cc89d43,dalla-parte-di-lazzaro,44ec827a-5d1d-4394-89ad-2e95aabee157,on-the-side-of-lazarus,c000c879886850f1,ok,,4412,1816,0.010794,2026-04-18T23:32:08.478381
retranslate-20260419-v6,06f8f7d2-c7e9-413e-94d9-d5e25c0d5166,i-bambini-di-asperger,0aefd6d5-9381-49e7-bc7d-89a79575f31a,aspergers-children,aeb95b8357a9a878,ok,,3136,878,0.006021,2026-04-18T23:32:29.557297
retranslate-20260419-v6,0702e47c-7c4c-497a-a028-42295e05c287,maneggiare-con-cura-di-marco-bove-recensione,4653183b-5811-4db9-b786-4b012f957a12,handle-with-care-a-review-of-marco-boves-book,5e87d64561cb7c47,ok,,2623,451,0.003902,2026-04-18T23:32:37.124088
retranslate-20260419-v6,06ede3fd-2d2b-4482-8515-021fa47b8d3a,dialogo-aperto-n-161,ea60869a-b3ec-401c-9580-12826d6d103e,open-forum-no-161,a19d5839d4b7cb97,ok,,6057,2759,0.015882,2026-04-18T23:32:05.934330
retranslate-20260419-v6,071f81ec-da06-4a40-9b57-90061364f23d,noris,b1366952-70f7-4c74-999b-4ff8d4d6b24e,noris-071f,7121def714a6b428,ok,,3463,968,0.006642,2026-04-18T23:32:42.080742
retranslate-20260419-v6,07469439-9f51-4903-bff3-fb73cde6188d,imparo-a-vestirmi-da-solo,8a5b391f-b550-4865-ad91-8c8530f7429d,learning-to-dress-myself,f95fdb5bd8c1ad6e,ok,,2341,195,0.002653,2026-04-18T23:32:52.707176
retranslate-20260419-v6,074cba3a-2ce2-4cdb-86a8-f62753093e3c,lonore-di-un-lord,efcb6489-04bd-489b-b288-fd52be62e7ae,a-lords-honor,f2710be16c1da017,ok,,2908,635,0.004866,2026-04-18T23:32:55.171334
retranslate-20260419-v6,075d6272-7fdf-4e96-9309-579d85a67001,piovono-mucche-e-altri-nuovi-libri,49197a7a-5745-4c5f-a1b6-1eca8616c182,its-raining-cows-new-books-new-ways-of-telling,394c2082ecc15888,ok,,4160,1547,0.009516,2026-04-18T23:33:00.494915
retranslate-20260419-v6,076265cd-ba33-4f9c-ab7c-a4a78f7f87d4,one-more-jump,bcc1316f-e0a0-4fb5-8fd2-f83c7b361df2,one-more-jump-0762,648878a18d835143,ok,,2745,521,0.00428,2026-04-18T23:33:20.721197
retranslate-20260419-v6,0729a52b-a726-4dc1-a6b0-17ba1447fc7f,igor-o-limprevisto-di-dio,37359c59-29fe-480c-a7e0-58b867f433e9,igor-or-gods-surprise,fc073acdd755b611,ok,,5983,2807,0.016014,2026-04-18T23:32:46.981223
retranslate-20260419-v6,0778e3d9-ef86-4505-98bd-4c6cf0ee5129,testimoni-di-fede-e-luce,d6c1edbb-04d8-4353-bd30-a19692324062,witnesses-to-faith-and-light,17e418231339321c,ok,,2620,414,0.003752,2026-04-18T23:33:27.505868
retranslate-20260419-v6,07729da3-ab95-4e13-a5db-9d378427fa10,perche-non-io,8ef36e2c-fc2b-4356-8eab-2691c0aa36d9,why-not-me,eb6267ee265d3e38,ok,,3133,694,0.005282,2026-04-18T23:33:26.058122
retranslate-20260419-v6,07934e5d-f1c1-4f7b-98fe-e5bfc683eb28,non-vede-non-sente-non-cammina-non-comunica,cb0a5b23-9bb2-4224-9519-d4642fb90f43,blind-deaf-unable-to-walk-or-speak,d549d99915b6bf76,ok,,2575,415,0.00372,2026-04-18T23:33:31.372708
retranslate-20260419-v6,07d7a7c3-7cda-43dd-a10e-f77c67f13da5,il-ciclo-e-la-macchinetta-a-scuola,5d2a5cb8-6e29-4d89-8c02-36c55dce42d3,my-period-and-the-vending-machine-at-school,b364396be65d3211,ok,,2911,672,0.005017,2026-04-18T23:33:36.295114
retranslate-20260419-v6,07d76729-cad6-40f6-8c77-8935781b8581,forli-incontri-a-sostegno-di-genitori-di-figli-con-disabilita-visiva,297a494a-001c-4669-b086-1d63d2cc45c5,supporting-parents-forli-launches-group-sessions-for-families-of-children-with-visual-impairment,aa33960abf045351,ok,,3261,974,0.006505,2026-04-18T23:33:34.579836
retranslate-20260419-v6,07e08abb-30e0-4bf1-9e4d-befe56e37c2c,un-luogo-dove-bello-vivere,1fc1c90c-dd0e-4aef-a4d7-9ef4f114f5f7,a-place-where-life-takes-root,940a65f244747239,ok,,3470,1006,0.0068,2026-04-18T23:33:43.356488
retranslate-20260419-v6,07ddf975-f5ae-4dd3-9bf2-3c2004d42152,genitori-speciali-zzati-servizio-di-consulenza-pedagogica-di-trento,ce4092d2-087e-4a19-ba11-4083a71a413c,specialized-parents-the-pedagogical-consulting-service-of-trento,cf7cca3e5bd9de28,ok,,4344,1587,0.009823,2026-04-18T23:33:41.844957
retranslate-20260419-v6,07e6119a-f46f-4f27-b9cd-1492f57f16d9,chi-mettere-al-centro-dellobiettivo,77389fb3-b7d7-4c37-82ab-582b4e9d0584,who-belongs-in-the-frame,05763bc7b7f3e3d4,ok,,3735,1129,0.007504,2026-04-18T23:33:55.692107
retranslate-20260419-v6,08118952-084d-4776-a777-cba26b0df3f3,la-casa-in-cima-allalbero-recensione,2596a180-715c-4eb2-970f-36838f51c83c,the-house-in-the-treetop-a-review,41484ce52d9ac425,ok,,2426,313,0.003193,2026-04-18T23:34:09.720817
retranslate-20260419-v6,08275728-87c5-4be8-aadd-c7d59a48fab9,a-galla-sulla-camera-daria,3a79bf7e-06a4-4595-a03c-e31de2a73f64,floating-on-an-inner-tube,3fdd62ba8ea581d5,ok,,2535,385,0.003568,2026-04-18T23:34:13.211890
retranslate-20260419-v6,084926d3-fd45-407e-9a04-6e938b25aaef,autismo-e-disabilita-grave-il-modello-laquila,e20a5ef8-58bf-44ac-8e8d-be88fcd02eda,the-laquila-model-autism-and-severe-disability,bfb2e970e44260c9,ok,,3026,805,0.005641,2026-04-18T23:34:17.651005
retranslate-20260419-v6,07f359d7-bfc1-4a6d-b7f0-9d9829f7a7de,associazione-habitat-per-lautismo-onlus,a50f6d70-d103-4536-b698-af22f878ba3e,habitat-for-autism-building-dignity-and-community,381a80d6a61979c0,ok,,6366,2714,0.015949,2026-04-18T23:34:01.795461
retranslate-20260419-v6,08508620-af4d-4ca1-a72c-57e83f294133,domande-che-assillano-newsletter-26,5033b5ae-b2f3-4226-bfe7-c1927c3acf55,the-questions-that-haunt-us-newsletter-no-26,bbed622795f7d997,ok,,4328,1889,0.011018,2026-04-18T23:34:23.343562
retranslate-20260419-v6,08773ce7-76ac-4d04-8382-b7ad8c34459d,vederli-migliorare,9786814f-e7a5-4145-abdc-7d026970b989,watching-them-flourish,49f7db7c3d0bac8c,ok,,3809,1272,0.008135,2026-04-18T23:34:43.912778
retranslate-20260419-v6,089111bb-ddf6-42ae-b8cd-7106f10eb00a,dialogo-aperto-n-149,b0187fa0-e30d-4506-b0b8-79c95f228a45,open-dialogue-no-149,ddca9e1de4c3f9f4,ok,,2757,587,0.004554,2026-04-18T23:34:58.811970
retranslate-20260419-v6,086453ff-3d98-4b29-86a8-816a8750a3a2,un-altro-sguardo,05475ec6-f50d-4f78-a2ce-cf173448ad33,another-way-of-seeing,cc7693ba6fc283a0,ok,,5001,2324,0.013297,2026-04-18T23:34:43.184488
retranslate-20260419-v6,0897e549-3246-4c60-825e-845270615df5,la-vita-esplodera-itinerari-didattico-educativi-per-linsegnamento-della-religione-cattolica-nella-scuola-dellobbligo-anche-per-alunni-portatori-di-handicap,910ee799-a67a-446e-8d62-ad45c7747b8e,and-life-will-bloom-teaching-catholic-faith-in-schools-including-children-with-disabilities,7ecb8162e6fa6f24,ok,,2500,269,0.003076,2026-04-18T23:35:05.074210
retranslate-20260419-v6,089f627a-37f0-4a2f-b037-7c79bd35e5f1,se-mi-vuoi-bene-dimmi-di-no-regole-e-potere-positivo-per-aiutare-i-figli-a-crescere,d72b82ed-3c64-40f9-8411-35d7855029f1,if-you-love-me-say-no-rules-and-the-power-to-help-children-grow,5b98541c30953a4f,ok,,2751,420,0.003881,2026-04-18T23:35:05.697841
retranslate-20260419-v6,08bdcb6b-50e8-4b94-af41-c335052cee54,agendo-per-lagenda-si-apre-alla-societa-civile,2348a3d6-0bb7-4136-b672-b01458d2e318,agendo-for-the-agenda-opens-to-civil-society,40ec138c78ecd527,ok,,4061,1203,0.008061,2026-04-18T23:35:11.358296
retranslate-20260419-v6,08e38e52-b390-47c6-942f-d474fbdae7a6,letture-consigliate-darti-la-vita-recensione,347d5930-ef46-4067-bf08-1da8116bcae7,giving-life-a-mothers-testamentbook-review,8a3435651ca5b50c,ok,,2615,433,0.003824,2026-04-18T23:35:28.787720
retranslate-20260419-v6,08af9f88-4825-4a1e-82bf-c6ecd77fd4da,i-nostri-figli-con-disabilita-a-scuola,116727c6-e6cd-4639-956f-bd7b2f906a7e,our-children-with-disabilities-in-school,b40faebad9bb0833,ok,,5790,2640,0.015192,2026-04-18T23:35:08.789544
retranslate-20260419-v6,09189983-9fc2-4850-b3df-502bca121215,la-nostra-buona-novella,257c984c-23b7-4e97-822d-47dc2c0f36d2,good-news-for-us-all,64066d2ef967b960,ok,,4252,1605,0.009822,2026-04-18T23:35:33.035514
retranslate-20260419-v6,094046de-5272-4002-8ac1-75611cf4710b,ascoltare-i-segni-perche-in-lis,5660dd3f-5f28-407c-b5e7-cc90585b28de,why-sign-language,37f470156e57b1eb,ok,,3711,1017,0.007037,2026-04-18T23:35:51.946457
retranslate-20260419-v6,092697d1-1946-439c-a1a7-9d98a77b37c2,tra-gli-ultimi-regali-di-mio-padre,412cbc67-03da-4d0c-ba58-6b19e56667b9,among-my-fathers-last-gifts,9d1286b7b3c998c3,ok,,4707,1944,0.011542,2026-04-18T23:35:46.853125
retranslate-20260419-v6,0949f5c9-1e33-42dd-8310-5c45567e9d21,5-anni-di-casetta,e2eeb9df-7e6a-4761-b7e6-92c2de1cf805,five-years-of-the-little-house,a171b8b47be26a47,ok,,2500,351,0.003404,2026-04-18T23:36:10.103297
retranslate-20260419-v6,0970738d-a976-4409-8a0c-e2f8b6216b2a,tutti-insieme-fedelucissimamente,ae8645d7-3644-48a3-8135-a9d0d07adfe6,all-together-wholeheartedly,ca8bde7f59ce650d,ok,,3386,1003,0.006721,2026-04-18T23:36:13.604721
retranslate-20260419-v6,0976cf70-2de1-4537-8904-f5d4140dc740,lamministratore-di-sostegno-per-le-persone-con-disabilita-parla-il-giudice-tutelare,959a9d86-e843-4338-a639-83c224c207f1,guardianship-without-loss-of-rights-a-judge-explains-italys-new-support-administration-law,8cc6ea4f3957356f,ok,,3710,952,0.006776,2026-04-18T23:36:25.020221
retranslate-20260419-v6,09432447-e7d4-4923-a7ec-2f882ae6bfd5,ma-non-carichiamoli-di-un-peso-eccessivo,e220b313-7fdd-4b6c-9861-48872fe9fa4f,dont-burden-them-too-much,b470a1bf351cc262,ok,,5453,2377,0.01387,2026-04-18T23:36:06.322140
retranslate-20260419-v6,098509a9-19af-4e70-853c-7fec4ef92324,lintimita-del-corpo-maria-non-ha-il-senso-del-pudore,bd0d7ec7-5455-42f4-b58b-85e37ff2f380,the-bodys-privacy-maria-doesnt-know-shame,83df2bdbdbd9b6d1,ok,,2905,606,0.004748,2026-04-18T23:36:37.155440
retranslate-20260419-v6,09929e44-3146-4c9f-aade-24606aff5fa4,la-comunita-luogo-del-perdono-e-della-festa-2,57d7d84b-ff5b-4746-a537-697a348a0d04,community-a-place-of-forgiveness-and-celebration,b15d049db88cc146,ok,,3005,861,0.005848,2026-04-18T23:36:40.402323
retranslate-20260419-v6,09b6722d-5c4a-4a93-a1c0-2b1c41105d59,il-natale-di-carlo,4e8afeaf-c234-49b3-a17d-738cec26336d,carlos-christmas,2eb321fac72627be,ok,,2976,626,0.004885,2026-04-18T23:36:46.576795
retranslate-20260419-v6,09bb8253-671c-44ca-98c3-1f36fa63b36e,gli-altri,f0435c2b-ce44-4260-bfda-b8c23fd0b54a,the-others,1a00c014e37716e7,ok,,3355,937,0.006432,2026-04-18T23:36:53.914714
retranslate-20260419-v6,09bd724a-64c3-463c-aa8d-a8ff78b49728,cinema-e-disabilita-i-3-film-di-emanuele-rauco,8b6dca90-5680-4275-87d3-062c46a7e24e,three-films-on-disability-emanuele-raucos-picks,9e0c68a066c9e2bc,ok,,2203,146,0.002346,2026-04-18T23:37:04.901564
retranslate-20260419-v6,09c12b14-dbb7-4a4c-9587-73a7309ff12f,le-anime-semplici-recensione,c023f364-c488-40ba-9c78-77c678885081,simple-souls-a-review,9fd888f388226f9d,ok,,2463,345,0.00335,2026-04-18T23:37:07.040106
retranslate-20260419-v6,09b48251-3983-438e-9710-31b26e1d1941,voglio-sposarmi,8fc996d9-42d1-4326-8cb5-3ef7e76df5f3,i-want-to-get-married,b048b7ae04c5331c,ok,,4761,1974,0.011705,2026-04-18T23:36:43.755939
retranslate-20260419-v6,09e265e4-da5e-45ce-afe0-0ba125650507,i-genitori-commentano-le-parole-del-cardinal-martini,89d5237b-2f6a-457c-a5be-68363a619395,parents-reflect-on-cardinal-martinis-words,aee8172f02b8536e,ok,,3188,876,0.006054,2026-04-18T23:37:10.852407
